module,type,name,res_id,src,value,comments
account,model,"ir.ui.view,arch_db",account.report_invoice_document,<strong>Reference:</strong>,<strong>Rujukan:</strong>,
account,model,"ir.ui.view,arch_db",account.account_planner,<strong>Revenue Recognition</strong>,<strong>Pengakuan Pendapatan</strong>,
account,model,"ir.ui.view,arch_db",account.account_planner,<strong>Send follow-up letters</strong>,<strong>Kirim Surat tindak lanjut</strong>,
account,model,"ir.ui.view,arch_db",account.report_generalledger,<strong>Sorted By:</strong>,<strong>Diurutkan Berdasar:</strong>,
account,model,"ir.ui.view,arch_db",account.report_invoice_document,<strong>Source:</strong>,<strong>Sumber:</strong>,
account,model,"ir.ui.view,arch_db",account.report_agedpartnerbalance,<strong>Start Date:</strong>,<strong>Tanggal Mulai:</strong>,
account,model,"ir.ui.view,arch_db",account.report_overdue_document,<strong>Subtotal :</strong>,<strong>Subtotal :</strong>,
account,model,"ir.ui.view,arch_db",account.report_invoice_document,<strong>Subtotal</strong>,<strong>Subtotal</strong>,
account,model,"ir.ui.view,arch_db",account.report_agedpartnerbalance,<strong>Target Moves:</strong>,<strong>Target Bergerak:</strong>,
account,model,"ir.ui.view,arch_db",account.report_financial,<strong>Target Moves:</strong>,<strong>Target Bergerak:</strong>,
account,model,"ir.ui.view,arch_db",account.report_generalledger,<strong>Target Moves:</strong>,<strong>Target Bergerak:</strong>,
account,model,"ir.ui.view,arch_db",account.report_journal,<strong>Target Moves:</strong>,<strong>Target Bergerak:</strong>,
account,model,"ir.ui.view,arch_db",account.report_partnerledger,<strong>Target Moves:</strong>,<strong>Target Bergerak:</strong>,
account,model,"ir.ui.view,arch_db",account.report_trialbalance,<strong>Target Moves:</strong>,<strong>Target Bergerak:</strong>,
account,model,"ir.ui.view,arch_db",account.account_planner,<strong>Test the following three scenarios in order to assist you in familiarizing yourself with Odoo:</strong>,<strong>Tes tiga skenario berikut untuk membantu Anda dalam mengakrabkan diri dengan Odoo:</strong>,
account,model,"ir.ui.view,arch_db",account.account_planner,<strong>There are three different levels of access rights in Odoo:</strong>,<strong>Ada tiga tingkat yang berbeda dari hak akses di Odoo:</strong>,
account,model,"ir.ui.view,arch_db",account.report_overdue_document,<strong>There is nothing due with this customer.</strong>,<strong>Tidak ada yang jatuh tempo dengan pelanggan ini.</strong>,
account,model,"ir.ui.view,arch_db",account.report_invoice_document,<strong>Total</strong>,<strong>Total</strong>,
account,model,"ir.ui.view,arch_db",account.report_journal,<strong>Total</strong>,<strong>Total</strong>,
account,model,"ir.ui.view,arch_db",account.account_planner,<strong>Validate the bill</strong><br/> after encoding the products and taxes.,<strong>Memvalidasi tagihan</strong><br/>setelah encoding produk dan pajak.,
account,model,"ir.actions.act_window,help",account.action_view_bank_statement_tree,"A Cash Register allows you to manage cash entries in your cash
                journals. This feature provides an easy way to follow up cash
                payments on a daily basis. You can enter the coins that are in
                your cash box, and then post entries when money comes in or
                goes out of the cash box.","<p class =""oe_view_nocontent_create"">
                Klik untuk membuat log kas baru.
              </p><p>
                Sebuah Cash Register memungkinkan Anda untuk mengelola entri kas tunai Anda
                jurnal. Fitur ini menyediakan cara mudah untuk menindaklanjuti kas
                pembayaran setiap hari. Anda dapat memasukkan koin yang berada di
                kotak uang Anda, dan kemudian posting entri ketika uang datang dalam atau
                keluar dari kotak uang tunai.
              </p>",
account,code,addons/account/models/account_invoice.py,1478,A Payment Term should have its last line of type Balance.,Jangka waktu pembayaran harus memiliki lini terakhir jenis keseimbangan.,
account,code,addons/account/models/account_invoice.py,1481,A Payment Term should have only one line of type Balance.,Jangka waktu pembayaran harus hanya memiliki satu baris jenis keseimbangan.,
account,code,addons/account/models/account.py,567,A bank account can only belong to one journal.,Akun Bank hanya dapat digunakan untuk satu jurnal,
account,model,"ir.actions.act_window,help",account.action_bank_statement_tree,"A bank statement is a summary of all financial transactions
                occurring over a given period of time on a bank account. You
                should receive this periodicaly from your bank.",Surat pernyataan bank adalah ringkasan dari semua transaksi keuangan yang terjadi selama jangka waktu pada akun bank yang diberikan. Anda harus menerima ini periodicaly dari bank Anda.,
account,model,"ir.actions.act_window,help",account.action_bank_statement_line,A bank statement line is a financial transaction on a bank account.,Garis pernyataan bank adalah transaksi keuangan pada akun bank.,
account,model,"ir.actions.act_window,help",account.action_move_journal_line,"A journal entry consists of several journal items, each of
                which is either a debit or a credit transaction.","Entri jurnal terdiri dari beberapa jurnal item, masing-masing adalah debit atau kredit transaksi.",
account,model,"ir.actions.act_window,help",account.action_account_journal_form,"A journal is used to record transactions of all accounting data
                related to the day-to-day business.",Jurnal digunakan untuk merekam transaksi dari semua data akuntansi yang berkaitan dengan bisnis sehari-hari.,
account,model,"ir.ui.view,arch_db",account.account_planner,A list of common taxes and their rates.,Daftar pajak dan tarif mereka.,
account,model,"ir.ui.view,arch_db",account.account_planner,A list of your customer and supplier payment terms.,Daftar Batas Waktu Pembayaran untuk Kustomer dan Supplier Anda,
account,model,"ir.ui.view,arch_db",account.account_planner,"A product in Odoo is something you sell or buy 
                        whether or not it is goods, consumables, or services.
                        Choose how you want to create your products:","Produk dalam Odoo adalah sesuatu yang Anda menjual atau membeli apakah atau tidak itu adalah barang, perlengkapan, atau layanan.
                        Pilih bagaimana Anda ingin membuat produk Anda:",
account,code,addons/account/models/account_move.py,809,A reconciliation must involve at least 2 move lines.,Pendamaian harus melibatkan minimal 2 pindah baris.,
account,code,addons/account/models/account_bank_statement.py,878,A selected move line was already reconciled.,Garis dipilih bergerak sudah didamaikan.,
account,code,addons/account/models/account_bank_statement.py,881,A selected move line was already reconciled.,Garis dipilih bergerak sudah didamaikan.,
account,code,addons/account/models/account_bank_statement.py,889,A selected statement line was already reconciled with an account move.,Baris laporan yang dipilih sudah terekonsiliasi dengan pergerakan akun.,
account,code,addons/account/models/account_bank_statement.py,218,A statement cannot be canceled when its lines are reconciled.,Pernyataan yang tidak dapat dibatalkan ketika lini didamaikan.,
account,sql_constraint,account.fiscal.position.tax,0,A tax fiscal position could be defined only once time on same taxes.,Posisi fiskal pajak dapat didefinisikan hanya sekali waktu pajak yang sama.,
account,code,addons/account/models/account_bank_statement.py,383,A transaction can't have a 0 amount.,Transaksi tidak memiliki jumlah 0.,
account,model,"ir.actions.act_window,help",account.action_account_journal_form,"A typical company may use one journal per payment method (cash,
                bank accounts, checks), one purchase journal, one sale journal
                and one for miscellaneous information.","Menjadi perusahaan yang khas dapat menggunakan satu jurnal per metode pembayaran (cash, akun bank, cek), satu pembelian jurnal, jurnal dijual satu dan satu untuk miscellaneous informasi.",
account,model,"res.groups,name",account.group_warning_account,A warning can be set on a partner (Account),Peringatan bisa diset di partner (Akun),
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,98,Account,Akun,openerp-web
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,103,Account,Akun,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,141,Account,Akun,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,270,Account,Akun,openerp-web
account,model,"ir.model,name",account.model_account_account,Account,Akun,
account,model,"ir.model.fields,field_description",account.field_account_invoice_account_id,Account,Akun,
